	topic	CID	ID	PID	stance	rebuttal	name	parent	rawTweet	label	tweet_id	postTweet	n_key	mentions	hashtags
230	obama	F	50	49	-1	oppose	Liber	mackle64	"His ideas start of OK, but then they go way to far. He wants to pull out our foreign troops. Sounds good. All of our foreign troops. Well that seems a bit much but OK.    They don't belong in other countries. That's why we call them  other  countries, they aren't our own, therefore we don't belong there in a militaristic capacity.   And he wants the US to become completely isolated from the rest of the world   It's not quite like that. He's for international business, but doesn't think that the government has any business in interfering with other governments affairs.    not only back out of the UN   We ought never have become involved in such an organization; it relieves us of some of our sovereignty, however slight, and that is never good.   but also evict the UN from New York City.   UN would collapse without US support, most likely.   Not only that, but additionally, he wants to get rid of civil rights laws that prohibit segregation.   Again, you are looking at it from the wrong angle. I am not legally required to allow any individual into my place of residence, my home, my castle; why, then, if I own a café, must I allow those individuals whom I dislike to enter my place of business? Both my house and my café are my properties, why is there a difference? My café is not public, and should therefore not be required to accept any member of the public within its walls.   How did that work out for us when segregation was legal?   I'm white, so pretty fine.  Still, though, would you, assuming that you are white, eat at a restaurant with a big sign on the door saying ""niggers keep out!"" Probably not, and most people wouldn't, either. Therefore, racist store owners can either keep their views to themselves or go out of business; it behoves them to do the former.   Even if he was elected, nothing would get done since congress would refuse to pass anything he created.   Even if none of his ideas came to fruition, we'd still have four years with a president refusing to sign any more liberty-crushing bills.
"	1	4263	accept additionally affairs again angle assuming back behoves belong belong big bills bit business business business business café café café call capacity castle city civil collapse completely congress countries countries created crushing difference dislike door eat either elected enter evict far fine foreign foreign former fruition good good government governments home house ideas ideas individual individuals interfering international involved isolated laws legal legally liberty likely member militaristic niggers not ok ok organization out own owners pass people place place president pretty prohibit properties public public pull racist refuse refusing relieves required required residence rest restaurant rid rights segregation segregation sign sign slight sounds sovereignty start still store support that that then therefore though troops troops views walls white white why work world wouldn wrong years york you	127	[]	[]
231	obama	F	51	-1	-1	null	PrayerFails	null	"If I got an dollar for every should Obama be reelected debate, I would have like $10.  If more debt and spending is something that you admire, then yes, but it will crash.
"	1	4264	10 admire crash debate debt dollar obama reelected spending yes	10	[]	[]
232	obama	F	52	51	1	oppose	Apollo	PrayerFails	"Our entire debt buildup of the past decade can be pegged to 5 things:  1) 2 unsustainable wars started by republicans  2) Three unsustainable tax cuts started by republicans  3) And unsustainable Medicare Part D program started by republicans  4) Unprecedented increase in military spending started by republicans  If you look at  Obama's new spending , you will see he has spent under $350 billion in non-recession spending.
"	2	4265	350 billion buildup cuts debt decade entire increase medicare military non obama part past pegged program recession republicans republicans republicans republicans spending spending spending spent started started started started tax things unprecedented unsustainable unsustainable unsustainable wars	36	[]	[]
233	obama	F	53	52	-1	oppose	PrayerFails	Apollo	"Those 5 bullet points are irrelevant because both have staunch believe in Keynesian economics. It doesn't matter what party speared it, both agreed.   And so, since Ron Paul is only candidate for Austrian Economics, he is the only one in all of Congress with brains.
"	1	4266	agreed austrian brains bullet candidate congress economics economics irrelevant it keynesian matter party paul points ron so speared staunch	19	[]	[]
234	obama	F	54	53	1	oppose	Nick91983	PrayerFails	"Keynesian economics is so much better, it is backed by emperical data. Austrian Economics is based solely in theory and assumes that predictions are not possible. Although I agree that both the Reps and Demos voted for the spending, To argue in favor of Austrian economics is like saying that we should stop using the automobile and go back to the horse and buggie - Austrina Economics is such an old way of thinking about econ. The reason why we have financial problems is because most americans dont understand the fundamentals of Kaynesian Economics and because of this we have had economic and tax policies that favor the supply side ""trickle down economics"" rather than demand side which hasnt really had a good shot since Kaynesian economics became the main stream. Rather than regressing to Austrian Economics we need to try the alternateive to supply side economics in the Keynesian model
"	2	4267	agree alternateive americans argue assumes austrian austrian austrian austrina automobile back backed based better buggie data demand demos dont econ economic economics economics economics economics economics economics economics economics economics emperical favor favor financial fundamentals good hasnt horse kaynesian kaynesian keynesian keynesian main model policies possible predictions problems reason regressing reps shot side side side solely spending stop stream supply supply tax theory thinking trickle understand voted	67	[]	[]
235	obama	F	55	54	-1	oppose	PrayerFails	Nick91983	"That is the problem with Keynesian economics, emperical data. Economics is a subdivision of praxelogy, and human action can't be predicted through mathematical models.  That is ridiculous. That is Austrians economists all predicted the dot.com and housing bubble crash while you Keynesian morons with your empirical data said it was all good.
"	1	4268	action austrians bubble com crash data data dot economics economics economists emperical empirical good housing human keynesian keynesian mathematical models morons praxelogy predicted predicted problem ridiculous subdivision	27	[]	[]
236	obama	F	56	55	1	oppose	Nick91983	PrayerFails	"i dont think you are correct in thinking that keynesian economics didnt predict the dot.com and housing bubble crash, keynesian economics takes into account market cycles, the rise and fall of overall economic activity.  How well did the austrian economists predict the two crashes?   I am a compatiblist, so if there are limits to keynesian economics i would be interested in them. What is it about Austrian economics that makes it better?
"	2	4269	account activity austrian austrian better bubble com compatiblist correct crash crashes cycles didnt dont dot economic economics economics economics economics economists fall housing interested keynesian keynesian keynesian limits makes market predict predict rise takes them thinking	36	[]	[]
237	obama	F	57	56	1	support	Nick91983	Nick91983	"and by compatibalist i dont mean in the traditional free will - determinism sense, i mean that ideas in disperate camps can often fit together and enhance one another insofar as efficacy goes.
"	2	4270	camps compatibalist determinism disperate dont efficacy enhance fit free goes ideas sense traditional	13	[]	[]
238	obama	F	59	58	1	oppose	Apollo	unknown	"And exacerbated by Obama.   WHAT?! He has ended half of them.   Too much spending by all.   Not really. Bush new spending in 8 years? $5.07 TRILLION Obama total New Spending (projected out for the next 8 years)? $1.44 TRILLION.   ANd of that total, only $430 billion is non-reccesion related.   Too much spending by all.   Not really, again. New healthcare spending under Obama will cost an average of just $19 billion a year (8 year projection).    And exacerbated by Obama.   Wow. DOD budget is DOWN from last year.
"	2	4271	07 19 430 44 again all all average billion billion budget bush cost dod ended exacerbated exacerbated half healthcare non obama obama obama obama projected projection really really reccesion related spending spending spending spending spending them total total trillion trillion what wow year year year years years	47	[]	[]
239	obama	F	61	-1	-1	null	1debater	null	"Yes we can!"" roared the crowd. It was an emotional night for everyone. The 2008 presidential election was over. John McCain had lost to the first major party endorsed African-American presidential candidate in United States history. We finally closed troubling chapters in our history such as Mississippi burning and the civil rights marches of Selma.  Republicans, including the bewildered Religious Right, sat stunned in their seats wondering what would happen to their country. It was not because the Democratic Party was any different from the Bush Administration but because the GOP had pathetically lost its neo-conservative bully pulpit in the White House.  Democrats cheered with glee at the opportunity to take back the power that was theirs during the Clinton Glory Days. They salivated at the prospect of re-introducing neo-liberal interventionism on foreign soil and overseas markets They longed to once again crank the Dollar presses to inflate the money supply in the name of the ""poor"" this time instead of ""business"". They would gladly finish the work of the Fall of the American Empire started under the Bush Regime.  And now, the smoke and mirrors game goes on. The crooked politicians of 2009 are no different than the corrupt politicians of the Gilded Age or the Roaring Twenties. Crony capitalists like oil barons and railway tycoons then lined the pockets of our nation's representatives to further the goals of Big Business and destroy the wealth of American workers. Sound familiar?  President Obama had a unique opportunity in history -- and he blew it. He brought us ""change"" indeed. He slammed the Bush Doctrine in all its ugly forms of secrecy and judicial obstruction into executive hyper-drive. The rhetoric of compassionate conservative now became the drivel of compassionate liberalism.  If there is one thing Americans say about Obama it is this: he cares.  He cares for the mechanic in Detroit who lost his job. He cares for the middle-aged couple living in the Hooverville tent outside Sacramento. He cares for the middle class mother and her three kids in Toledo spending their nights in a homeless shelter with the addicted and the ignored.  But does Obama really care?  In fact, his compassionate liberalism runs so deep that it pulls a move from the old Ronald Reagan playbook we knew as trickle-down economics. These days the compassionate White House grants bail-out money to financial monsters like AIG and Bank of America. There could be no better help for the American veteran shivering under a bridge tonight because there just aren't any more jobs. (Unless of course, you can beat out the 200 other people applying for that one lonely job opening.) The idea is that bail-out money will sooner or later trickle-down to the great unwashed masses of Americans wondering what in Sam Hill happened to the real estate market and their retirement accounts.  It may only be a drop of financial bail-out -- but hey it trickled down. Next up, bread lines!  The truth is that the White House allowed corporate giant CEOs to loot and pilfer the public treasury. This Administration is following the same tortured logic of the previous one which assured us that falsely accused cab drivers from Baghdad were receiving comfortable attention at Guantanamo Bay.  The left-right political paradigm in this country is a sham. (Sorry to disappoint my fellow Evangelical Christians.) Both parties have proven to be Big Business, Big Government warmongers. For those who actually wished McCain had been elected just think about this: the GOP would have put up no opposition to the new President's Stimulus Package and would have rammed through trillions more in ""help"" for America.  So there you have it. President Obama is as bad as the worst conservative and as bad as the worst liberal -- and all with a smile.  How is the left-right scenario a sham? Consider the following.  The gay rights issue is a political distraction. Stem cell research? Just more Big Research pork-barrel spending. Abortion? It's the political Gordian Knot that requires even the most astute of political science majors to bust a gut if they dare try to untie it. The so-called immigration invasion? A typical act of sensational yellow journalism that says, ""Look over there, Bubba! It ain't your own government stealin' your hard-earned dollars, it's them Mexicans lookin' for revenge and dishwasher jobs since the Alamo!"" Sorry, Pat Buchanan, the ""Death of the West"" comes from the corruption in our government, not the immigrants heading back home in record numbers.  What are the real issues of post-election America? For starters, the destruction of individual wealth in this country, save for the high upper class. We are on the verge of an economic meltdown that will dwarf the Great Depression and will take decades to recover. There is no need for a conspiracy theory here -- only the urgency of understanding the mess that we allowed to happen and how we can financially protect ourselves.  We must not waste time. We must move our already-compromised and over-valued U.S. Dollars into assets of real value. This does not include real estate unless you're buying ten cents or less on the high-priced dollar. Forget your 401(k), pensions and your annuities. Unless you can take your money out, they are toast. The stock market is one toxic graveyard, particularly finance shares. Dump them. Invest in precious metals, food supply, cigarettes, alcohol and medicine for trade and help for your neighbors when the Dollar collapses.  Consider buying silver, palladium and gold from reputable sellers like apmex.com. I personally recommend silverbullion.com because I support the goals of the owner Jason Hommel to bring silver back as the most effective medium of exchange. Remember, that despite the U.S. Treasury's naked assertions, the U.S. Constitution expressly reserves the right of individual States to mint legal tender coins so long as they're gold or silver.  When the dollar collapses, I do not think that New York City will burn or that the United States will come to an immediate end. But if it did, the blame must rest entirely on Barack Obama and his Congressional Criminal Syndicate.  Some might here criticize me as being unfair. After all, George W. Bush The Evangelical nearly bankrupted this country with his illegal wars, his blatant lies to stir Americans to bloodshed, his deliberate obstruction to the 9/11 Commission, his last-minute corporate bailout to the tune of hundreds of billions, his economic tinkering with interest rates, his unconscionable acts of torturing innocent men and children, his doubling of the national debt, et cetera, et cetera.  But let me be clear about this. George W. Bush is a public menace. He and his cadre must be tried and convicted of their crimes. But that will never happen under an Obama Presidency, in spite of the President's left-leaning brand of crony capitalism. The Truth Commission currently at play in the Congress is merely a circus show to fool Americans into thinking that we actually take seriously the crimes of torture, invasion, occupation, mayhem, pillaging, looting, rape, pollution, perjury, bribery and killing of civilians with illegal weapons of war.  Every moment that the Obama Administration rolls on without prosecuting the crimes of the former Administration, it exists as a de facto confirmation that our new President has sold out to the rich and that he lied to his Democratic base and the American voter. The White House today has continued in the same deadly bait-and-switch tactics of the former Village Idiot-In-Chief. Additionally, Obama has moved to control more media and aggressively solidify relationships with members of the ""War and Bankers Party"" on both sides of the aisle.  For a President to vociferously take on Rush Limbaugh the GOP's talk radio attack dog is an alarming signal. Besides the fact that the Democrats want to point out the weakness of the GOP's leadership vacuum, Obama is inserting himself into the realm of media and entertainment instead of focusing on how his office can uphold and defend the U.S. Constitution in light of the economic crisis. Are we really so surprised to see the leftist authoritarian Hugo Chavez, who is a regular media personality, cheer Obama in his nationalization and socialization of the banking and insurance industries?  Evangelical Christian radio stations are scared stiff about the Democratic-led Congress reviving restrictions on Americans to share their religious opinions over the people's airwaves. And they should be concerned. (I particularly enjoy my local station.) After all, the same kind of government that monitors, censors, filters and controls any form of media is the same type of authoritarianism that steals, plunders and coerces its own people. One look at China's control of the internet and Google's sickening overture to that regime is enough to make any civil libertarian's skin crawl. Reports that Australia is considering Chinese-style filtering over what their people can access on the internet makes me want to boycott eucalyptus leaves.  So why is President Obama responsible for our economic debacle?  Because it's the first rule of leadership. Everything is your fault. If he didn't like the prospect of being stuck with the mess of his predecessor he should have remained in the Senate or considered an honest living like working for AIG or Lehmann Brothers. Obama has not only repeated the same unconstitutional trespasses of Bush II, but he actually increased the amount of corporate welfare to the Bank Barons. Obama turned a blind eye to the Federal Reserve's arbitrary usury practice through the printing of increasingly worthless U.S. Dollars.  Are we really going to see a Dow Jones 4000? The answer is regrettably yes -- and then some. There are economic forces at play that will no longer be ignored or manipulated. Human behavior will always gravitate towards self-preservation and the protection of our future generations through wealth-building, capital, production and labor. All the paper fiat money and government spending in the world can never stop that or help this economic disaster recover without drastic corrections to our own cursed speculative market. The times of fast and easy money are over.  President Obama has not even finished his first year in office and I must already call him out as one of the worst Executives ever in the history of our Republic. Bush II is close behind. Every GOP and Democratic elected leader that voted for any of these crooked bail-outs deserves a one-way ticket to an electoral defeat. Should state law allow it, a public tar-and-feathering might be in order.  When our country faced economic dangers, depressionary woes and international volatility let it be said that President Obama failed to protect us from the corruption of Congress, the indifference of the Judiciary and the foolishness of the People. Let it be said that he abandoned his post to uphold the Constitution. Let it be said that he whored his policies and his office for the rich and powerful, both foreign and domestic. Let it be said that we voted for change and all we got was the Raw Deal of the Obama Failure obama is a failure
"	1	4274	11 200 2008 2009 4000 401 abandoned abortion access accounts accused act acts addicted additionally administration administration administration administration african age aged aggressively aig aig airwaves aisle alamo alarming alcohol all all allowed allowed already america america america american american american american american americans americans americans americans americans amount and and annuities answer apmex applying arbitrary assertions assets assured astute attack attention australia authoritarian authoritarianism back back back bad bad baghdad bail bail bail bail bailout bait bank bank bankers banking bankrupted barack barons barons barrel base bay beat behavior behind bewildered big big big big billions blame blatant blew blind bloodshed boycott brand bread bribery bridge bring brothers brought bubba buchanan building bully burn burning bush bush bush bush bush bush bush business business business bust buying buying cab cadre call called can candidate capital capitalism capitalists care cares cares cares cares cell censors cents ceos cetera cetera change change chapters chavez cheer cheered chief children china chinese christian christians cigarettes circus city civil civil civilians class class clear clinton close closed coerces coins collapses collapses com com comfortable commission commission compassionate compassionate compassionate compassionate compromised concerned confirmation congress congress congress congressional conservative conservative conservative considered conspiracy constitution constitution constitution continued control control controls convicted corporate corporate corporate corrections corrupt corruption corruption country country country country country couple course crank crawl crimes crimes crimes criminal crisis criticize crony crony crooked crooked crowd cursed dangers dare days days de deadly deal death debacle debt decades deep defeat defend deliberate democratic democratic democratic democratic democrats democrats depression depressionary deserves destroy destruction detroit did disappoint disaster dishwasher distraction doctrine dog dollar dollar dollar dollar dollars dollars dollars domestic doubling dow down down down drastic drive drivel drivers drop dump dwarf earned easy economic economic economic economic economic economic economic economics effective elected elected election election electoral emotional empire end endorsed enjoy entertainment estate estate eucalyptus evangelical evangelical evangelical everyone exchange executive executives exists expressly eye faced fact fact facto failed failure failure fall falsely familiar fast fault feathering federal fellow fiat filtering filters finally finance financial financial financially finish finished focusing following food fool foolishness forces foreign foreign forget form forms future game gay generations george george giant gilded gladly glee glory goals goals gold gold google gop gop gop gop gop gordian government government government government government grants graveyard gravitate great great guantanamo gut happen happen happen happened hard heading help hey high high hill history history history history home homeless hommel honest hooverville house house house house hugo human hundreds hyper idea idiot ignored ii ii illegal illegal immigrants immigration in include including increased increasingly indeed indifference individual individual industries inflate innocent inserting insurance interest international internet internet interventionism introducing invasion invasion invest issue issues it it it it jason job job jobs jobs john jones journalism judicial judiciary kids killing kind knew knot labor last law leader leadership leadership leaning leaves led left left left leftist legal lehmann liberal liberal liberalism liberalism libertarian lied lies light limbaugh lined lines living living local logic lonely long longed longer look lookin loot looting lost lost lost major majors make makes manipulated marches market market market markets masses mayhem mccain mccain mechanic media media media media medicine medium meltdown members men menace mess mess metals mexicans middle middle mint minute mirrors mississippi moment money money money money money money monitors monsters mother move move moved naked nation national nationalization neighbors neo neo night nights now numbers obama obama obama obama obama obama obama obama obama obama obama obama obama obama obama obama obama obstruction obstruction occupation office office office oil on one opening opinions opportunity opportunity opposition order ourselves out out out out outs over over over overseas overture owner package palladium paper paradigm parties party party party pat pathetically pensions people people people people people perjury personality personally pilfer pillaging play play playbook plunders pockets point policies political political political political politicians politicians pollution poor pork post post power powerful practice precious predecessor preservation presidency president president president president president president president president president presidential presidential presses previous priced printing production prosecuting prospect prospect protect protect protection proven public public public pulls pulpit put radio radio railway rammed rape rates raw re reagan real real real real realm receiving recommend record recover recover regime regime regrettably regular relationships religious religious remained remember repeated reports representatives republic republicans reputable requires research research reserve reserves responsible rest restrictions retirement revenge reviving rhetoric rich rich right right right rights rights roared roaring rolls ronald rule runs rush sacramento salivated sam sat save says scared scenario science seats secrecy self sellers selma senate sensational sham sham share shares shelter shivering show sickening sides signal silver silver silver silverbullion skin slammed smile smoke so socialization soil sold solidify some sooner sorry sorry sound speculative spending spending spending spite started starters state states states states station stations stealin steals stem stiff stimulus stir stock stop stuck stunned style supply supply support surprised switch syndicate tactics talk tar ten tender tent them theory there thing thinking this this this ticket time time times tinkering toast today toledo tonight torture tortured torturing toxic trade treasury treasury trespasses trickle trickle trickled trillions troubling truth truth tune turned twenties tycoons type typical ugly unconscionable unconstitutional understanding unfair unique united united unless untie unwashed up uphold uphold upper urgency usury vacuum value valued verge veteran village vociferously volatility voted voted voter war war warmongers wars waste way weakness wealth wealth wealth weapons welfare west white white white white whored wished woes wondering wondering work workers working world worst worst worst worthless year yellow york	932	[]	[]
240	obama	F	62	-1	-1	null	saprophetic	null	"[Can someone please explain why Ron Paul is out of the contest??]
"	1	4275	can contest explain paul ron	5	[]	[]
241	obama	F	63	62	1	oppose	saprophetic	saprophetic	"[Rick Santorum is more popular than Paul???? :/ Woooow. This world.]
"	2	4276	paul popular rick santorum woooow world	6	[]	[]
242	obama	F	64	63	1	clarify	Nick91983	saprophetic	"radical econ policy - Austrian economics  radical foreign policy - isolationist  He is old  insufficient popularity  wants to get rid of major govt agencies  Although he seems pretty smart and has had some good ideas and some popular ideas, he doesnt really fit the bill.
"	2	4277	agencies austrian bill doesnt econ economics fit foreign good govt ideas ideas insufficient isolationist major policy policy popular popularity pretty radical radical rid smart	24	[]	[]
243	obama	F	65	64	-1	oppose	Liber	Nick91983	"radical foreign policy   The way this country is going we're in need of some radical changes.   He is old   Nothing wrong with that. His mind's sharper than his competitors by far and, besides, Rameses II reigned into his 90s, and countless others have served as head of state at a more advanced age than Paul.   insufficient popularity   Yet he practically ties with Obama in nationwide polls.   Although he seems pretty smart and has had some good ideas and some popular ideas, he doesnt really fit the bill.   Why, because he wants to raise the country out of its current state and back to respectability?
"	1	4278	90s advanced age and back besides bill changes competitors countless country country current doesnt fit foreign good head ideas ideas ii insufficient mind nationwide obama paul policy polls popular popularity practically pretty radical radical raise rameses reigned respectability served sharper smart state state that ties why wrong	47	[]	[]
244	obama	F	66	65	1	oppose	Nick91983	Liber	"I agree that changes are needed, but isolationism? that seems a bit to extreme, and it also doesnt make much sense in terms of securing economic and geopolitical interests.  I was talking about issues of electability. I dont care about his age, but understand that this is a consideration of many people because they associate function with age. He could be 120 for all i care.  Obama wants to raise the country out of its current state, and is doing so, and also is trying to get us back to respectability.
"	2	4279	120 age age agree associate back bit care care consideration country current doesnt dont economic electability extreme function geopolitical interests isolationism issues make needed obama people raise respectability securing sense so state talking terms understand	35	[]	[]
245	obama	F	67	62	-1	support	ThePyg	saprophetic	"Wait... who said that Ron Paul is out of the contest?  ---------------------   nvm, I read the description... he's just being a jerk-face 8l
"	1	4280	8l contest description face jerk nvm paul read ron wait	10	[]	[]
246	obama	F	68	62	1	oppose	Apollo	saprophetic	"Because he has won ZERO states while Romney, Gingrich and Santorum have picked up 1.  He has 3 delegates, whereas Romney and Gingrich have about 20.
"	2	4281	20 delegates gingrich gingrich picked romney romney santorum states won zero	11	[]	[]
247	obama	F	7	-1	1	null	Apollo	null	"Why?   Economy.  Immigration.  Gay Rights.  Middle Class taxes.  Energy Independence.  Foreign Policy.  Terrorism.  That's about it. Feel free to attack any of 'em.
"	2	4282	attack class economy em energy feel foreign free gay immigration independence it middle policy rights taxes terrorism why	18	[]	[]
248	obama	F	70	69	1	oppose	Apollo	unknown	"I don't care.  Romney:  71  delegates  Paul:  3   Those are the only numbers that matter.
"	2	4283	71 care delegates matter numbers paul romney	7	[]	[]
249	obama	F	72	71	1	oppose	Apollo	Liber	"Those numbers are not writ in stone.   They actually are. By the way, did you see Ron Paul's pathetic finish in Florida? That is not a good sign for the Paul campaign. I have nothing against him. He's just never going to get the GOP nomination. And are you going to simply ignore my counter-arguments to your Obama views?
"	2	4285	are arguments campaign counter finish florida good gop him ignore nomination numbers obama pathetic paul paul ron sign simply stone views way writ	23	[]	[]
250	obama	F	73	72	-1	oppose	Liber	Apollo	"By the way, did you see Ron Paul's pathetic finish in Florida?   One state out of fifty.   He's just never going to get the GOP nomination.   He mayn't get the GOP nomination.   And are you going to simply ignore my counter-arguments to your Obama views?   I plan on getting to them, but they are quite long, and I've little time to spare on something as unnecessary as an online debate.
"	1	4286	arguments counter debate fifty finish florida gop gop ignore long mayn nomination nomination obama online pathetic paul plan ron simply spare state them time unnecessary views way	27	[]	[]
251	obama	F	74	62	1	oppose	iamdavidh	saprophetic	"Because market anarchy without checks and balances via some power in which people have a say (government) leads inevitably to serfdom at best and straight financial slavery more likely--all whilst roads crumble around us and only rich kids (inhereted rich after a generation or so since without checks on large corporations they can simply steal any idea and make it cheaper) get an education...  And only between 10% and 20% of the half-retarded american population is that fully retarded during any given election. So yeah, that's why he'll forever be ""out of the contest"" outside of Texas and a couple southern states.  Plus he's been spewing government all in your vagina outlawing abortion while hypocritically preaching smaller government when it comes to feeding the kid the impoverished and rape-e's are forced to take to term.
"	2	4287	10 20 abortion all american anarchy balances cheaper checks checks contest corporations couple crumble education election feeding financial forced forever fully generation government government government half he hypocritically idea impoverished inevitably inhereted kid kids large leads likely ll make market out outlawing people population power preaching rape retarded retarded rich rich roads serfdom simply slavery smaller southern spewing states steal straight term texas vagina whilst yeah	66	[]	[]
252	obama	F	75	-1	-1	null	churchmouse	null	"He will go down as probably one of the top 5 worst presidents that we have ever had. I believe he is a traitor.   First of all he is hiding who he says he is. Took way to long to present his birth certificate…if that is the real we probably will never know. Never would present his academic records from the colleges he supposedly attended. Would not release his medical records either. Who is he?  Well he has bowed down and kissed Arab leaders. He has treated the president of Israel terrible…what leader in the world comes to the White House and has to use the back door?   His hero is an anti-American racist who hates whites….Rev. Wright. He was in bed with Tony Rezko the Chicgo slug who is now in prison. I mean what political candidate would take money from someone who is being investigated by the FBI? OBAMA.  Then there is his affiliation to communist radicals…many of whom he appointed as Czars in his administration. Enter the scene….Bernadine Dohrn and her communist husband Bill Ayers who founded the organization Weather Underground.    ""The best thing that we can be doing for ourselves, as well as for the [Black] Panthers and the revolutionary black liberation struggle, is to build a fucking white revolutionary movement."" And that is what she and her husband did.  For a long time she was on the FBI's most wanted list. Her husband is just as radical as she was. Two of Obamas friends.  He failed to handle the Gulf Oil spill in a timely manner.  Failed to end the war like he promised he would do. Took him three years to end it….hundreds more died on his watch.  Putting all legislation on the Internet for five days before it came to a vote.  Snubbed the president of Israel. Snubbed Britain by returning that bust of Churchill.    He appointed Communists/Socialists/Progressives to his various Czar positions (without even getting congressional approval) then doing nothing for them after Glenn Beck calls them out…forcing many to resign.  Then there was his failed stimulus…health care the country still does not want…  Wants total amnesty for illegals.  Does not even know basic American geography and thinks there are 57 states.  Thinks that there was only one bomb that hit Pearl Harbor.  He thinks to solve any financial crisis….borrowing is the answer. So he has borrowed until we now don't even have our chins above water.  I could go on and on….  He is a narcissist and his change was not what the people who even voted for him expected he meant. His change seeks to destroy the country. He is absolutely incompetent and dangerous….and I would vote for just about anyone in order to get him out. Well except Nancy Pelosi and I think she is almost worse than Obama is.   If he is get in for four more years…we are doomed. He hates this country and it shows. He has done nothing but apologize for Americas actions since taking office and I think people even many Democrats are sick of him and can now see him for what he is.   Change is good in some cases….thats why we need to throw him out. Maybe then he can go over and listen to the Muslim call to prayer…something he said was the most beautiiful thing he has ever heard. So much for Christ eh?
"	1	4288	57 absolutely academic actions administration affiliation american american americas amnesty and answer anti apologize appointed appointed approval arab attended ayers back basic beautiiful beck bed bernadine bill birth black black bomb borrowed borrowing bowed britain build bust call calls candidate care cases certificate change change change chicgo chins christ churchill colleges communist communist communists congressional country country country crisis czar czars dangerous days democrats destroy did died do dohrn doomed door eh either end end enter expected failed failed failed fbi fbi financial forcing founded friends fucking geography glenn good gulf had handle harbor hates hates he health heard hero hiding hit house hundreds husband husband husband if illegals incompetent internet investigated is is is israel israel it kissed know leader leaders legislation liberation list listen long long manner many meant medical money movement muslim nancy narcissist obama obama obamas office oil on order organization ourselves out out out panthers pearl pelosi people people political positions prayer present present president president presidents prison progressives promised putting racist radical radicals real records records release resign returning rev revolutionary revolutionary rezko scene seeks shows sick slug snubbed snubbed socialists solve something spill states stimulus struggle supposedly taking terrible thats the thing thing thinks thinks thinks throw time timely tony top total traitor treated underground vote vote voted want wanted war was watch water we weather what white white whites without world worse worst wright years years	234	[]	[]
253	obama	F	76	75	1	oppose	garry77777	churchmouse	"It's been a while, still as crazy as ever I see.   ""He has treated the president of Israel terrible""   Regardless of how he may or may not have treated the mass murdering war criminal Netanyahu, his policy towards Isreal has been exactly in line with previous presidents, I hear this accusation from crazy right wing nut jobs that Obama is anti-Isreal, it simply isn't true, the US continues to give Isreal the green light to indiscriminantly kill Palestians, kick families out of their homes, steal land that deosn't legally belong to them. etc....etc.   ""His hero is an anti-American racist who hates whites….Rev. Wright""   Wow. Have you ever given a moments consideration in your life to how hard it is for a black man in your country?   ""Then there is his affiliation to communist radicals…many of whom he appointed as Czars in his administration.""   How do you expect people to take you seriously when you sound like an escaped mental patient?  Hey, did you know 90% of all black men are secretly working for the USSR, thats right!!!, they never disbanded, thats what they wanted you to think..(insert maniacally laugh here).   ""He failed to handle the Gulf Oil spill in a timely manner.""   Yes, a Republican candidate would have been all over that, just George Bush after hurricane Katrina, right?   ""them after Glenn Beck calls them out""   Glenn Beck, seriously?   ""Wants total amnesty for illegals.""   Ya, only real americans should have amnesty, like the comanche, the mohican etc.   ""Does not even know basic American geography and thinks there are 57 states.""   Ya, Palin or Bachmann would ave aced that one, them being the upstanding intellectuals that they are.   ""So much for Christ eh?""   Don't worry God will protect you from the destruction of your ccountry.
"	2	4289	57 90 accusation aced administration affiliation american american americans amnesty amnesty anti anti appointed are ave bachmann basic beck beck belong black black bush calls candidate ccountry christ comanche communist consideration continues country crazy crazy criminal czars deosn destruction disbanded does eh escaped etc etc etc expect failed families geography george give glenn glenn god green gulf handle hard hates he he hear here hero hey his homes hurricane illegals indiscriminantly insert intellectuals israel isreal isreal isreal jobs katrina kick kill land laugh legally life light line man maniacally manner many mass men mental mohican moments murdering netanyahu nut obama oil one out palestians palin patient people policy president presidents previous protect racist radicals real republican rev right right secretly see seriously simply so sound spill states steal terrible that them them then think thinks timely total treated treated true upstanding ussr wanted wants war while whites wing working worry wow wright ya ya yes	155	[]	[]
254	obama	F	77	76	-1	oppose	wolverinetre	garry77777	"I disagree with everything you said, but one thing truly stood out as grotesque and ignorant.    Glenn Beck, seriously?   What is your problem with Glenn Beck? I understand that his religion is insane, but so is yours. (I'm an Atheist.)  I mean, you have people like Rachel Maddow; she makes me want to cut my wrists while sitting in the middle of the desert with no liquids or food.   The issue with liberals is that they simply ""check off/dismiss"" people (like Glenn Beck) because they may have heard some propaganda on YouTube about how they're ""hicks"" and shit.  Do your research. Don't hate him because of his background.
"	1	4290	atheist background beck beck beck check cut desert disagree dismiss food glenn glenn glenn grotesque hate heard hicks ignorant insane issue liberals like liquids maddow makes mean middle off people people problem propaganda rachel religion research said seriously shit simply sitting stood thing understand wrists yours youtube	47	[]	[]
