id	name	rawTweet	postTweet	label	mentions	hashtags
70	januscomplex	"It's not in our nature to fly but we build airplanes. The inability to CONCEIVE children is a consequence of homosexuality, but in no way reflects on ones ability to raise and love a child.   Does not.  ""Moreover, do they not solely seek to please themselves at the expense of the sorrow of their parents and families? ""  uh... NO.  So Gay people being themselves are pleasing themselves by making their parent sad when they come out? What? There are more assumptions in this statement than I care to address.   Not all gay people are pleased with being gay due to the society we are in, and to assume all parents hate to hear their kid is gay just completely shows us how twisted your logic is.  Wouldn't your statement also be true if you brought home a someone of a different race to your racist parents? You see where your line of thought is coming from? Bigotry. The assumption that there is something existentially negative about being gay.
"	ability address airplanes assume assumption assumptions bigotry brought build care child children coming completely conceive consequence due existentially expense families fly from gay gay gay gay gay hate hear home homosexuality in inability is kid line logic love making moreover nature negative no not out parent parents parents parents people people pleased pleasing race racist raise reflects sad seek shows society solely sorrow statement statement thought true twisted uh what	2	[]	[]
70	januscomplex	"It was referring to the inability to conceive with one's partner through direct sexual intercourse. Read the entire argument. This was the context he set up in his premise.
"	argument conceive context direct entire inability intercourse one partner premise read referring set sexual	2	[]	[]
71	lawnman	"Your first argument compares two things that are not related; this is a fallacy of faulty analogy. The ability to fabricate an aircraft does not evidence an ability to raise and love a child. The argument does not deductively evidence why any person, gay or not gay, can raise and love a child. Moreover, you have asserted that homosexuals are not able to conceive children. Therefore, we can deduce from your claim that homosexuals are biologically deprived of the necessary organs for the conception of a child. Lastly, the argument is ineffective in proving any thing syllogistically. And as for the remainder of your claims and rhetorical questions they don’t deserve refutation. The entirety of the argument fails to prove one thing that has been validly deduced by the author.    Your final statement,” The assumption that there is something existentially negative about being gay.”   A. It is a sentence fragment. The subject is identified but there is no predicate.   B. You affirmed there is something that is existentially negative about being gay; they cannot conceive children.   Your whole of your argument begins with irrationality and ends with irrationality.  I expect that your future reply will also be equally irrational.
"	ability ability affirmed aircraft analogy argument argument argument argument argument asserted assumption author begins biologically child child child children children claim claims compares conceive conceive conception deduce deduced deductively deprived deserve don ends entirety equally evidence evidence existentially existentially expect fabricate fails fallacy faulty final fragment future gay gay gay gay homosexuals homosexuals identified ineffective irrational irrationality irrationality lastly love love moreover negative negative organs person predicate prove proving questions raise raise refutation related remainder reply rhetorical sentence statement subject syllogistically therefore thing thing things validly	1	[]	[]
70	januscomplex	"""The ability to fabricate an aircraft does not evidence an ability to raise and love a child.""  Neither does the ability to conceive a child.
"	ability ability ability aircraft child child conceive evidence fabricate love raise the	2	[]	[]
22	Kuklapolitan	"Hi LM! What allows you to assume that gay people don't have a parental bone in their body? Many gay people want children. That gene or set of brain cells were surely there at birth even though others were not!
"	assume birth body bone brain cells children gay gay gene lm not parental people people set surely	2	[]	[]
71	lawnman	"Hello K,  Simplified answer: Healthy human beings who choose to not propagate their own sons and daughters are doing such for selfish reasons.   For the record: I despise the state institution of adoption. Thou shalt not covet…  No man or woman can provide a reasonable justification for transgressing that commandment. The fact that there exists a supposed argument that would justify the act of coveting the sons and daughters of other humans is evidence to me of a people who are dead to the words of the commandments.  If you would care for a more specific explanation, I have no problem submitting additional information.
"	act additional adoption answer argument beings care choose commandment commandments covet coveting daughters daughters dead despise evidence exists explanation fact healthy human humans information institution justification justify man people problem propagate provide reasonable reasons record selfish shalt simplified sons sons specific state submitting supposed thou transgressing woman words	1	[]	[]
22	Kuklapolitan	"Hi LM...Yes, please do because I certainly cannot relate homosexuals who adopt to coveting anything I can think of.
"	adopt coveting homosexuals lm of relate yes	2	[]	[]
71	lawnman	"Hello,  This debate should be private. If you'll initiate a new debate that is private, I'll thoroughly represent the principles of my viewpoint within that format.  I perceive you are asking a legitimate question concerning my understanding of adoption; I care to only discuss the matter with you. (I'll explain more in the private debate)
"	adoption care debate debate debate discuss explain format hello initiate legitimate ll matter perceive principles private private private question represent understanding viewpoint you	1	[]	[]
22	Kuklapolitan	"I'll set it up ASAP LM...probably tomorrow if that suits you.
"	asap lm probably set suits tomorrow you	2	[]	[]
71	lawnman	"I'm ready now to layout my case against adoption.   However, patience is my greatest attribute, second only to humility.
"	adoption attribute case greatest however humility layout patience ready	1	[]	[]
22	Kuklapolitan	"LOL...We're on! Strike up the band! `````````````````````````````````````
"	band lol on re strike we	2	[]	[]
18	JustIgnoreMe	"should a couple not covet to adopt a child that has no parents?? would that be covetousness or charity?
"	adopt charity child couple covet covetousness parents	2	[]	[]
21	Bohemian	"Well, first of all, preventing gays from adopting because of a religious law would be a violation of the Establishment Clause of the US Constitution.  Secondly, we are not talking about 'coveting' the sons and daughters of other people, because we are talking about orphans who don't have parents. Even if we weren't talking about orphans, this makes the assumption that children are the literal property of their parents.
"	adopting all assumption children clause constitution coveting daughters establishment gays law literal makes orphans orphans parents parents people preventing property religious secondly sons talking talking talking violation well	2	[]	[]
65	Pineapple	"Heres where you screwed yourself... well first off, in your mother's basement, where you obviously reside.  Secondly, when you said, ""Moreover, do they not solely seek to please themselves at the expense of the sorrow of their parents and families?""  I believe that you're implying that all families are sad and distraught over their child's homosexuality? This is not the case.  Homosexuality can be accepted, tolerated, and celebrated. Just because you are a homosexual doesn't mean that you are in defiance of anything.  You are embracing your own feelings. You are being true to yourself. I would argue that someone who does not love themselves, should not attempt to love anyone else. You have to love yourself, and you have to have a genuine love for someone else in order to successfully raise a child. The child understand that love. He or she can learn that there are many types of love, and that it can be expressed in whatever way, with whomever he or she finds suitable for them. But that child needs just an example of love.  Shut up and listen, for once.  Love is all you need.
"	accepted anything argue attempt basement case celebrated child child child child defiance distraught else embracing expense expressed families families feelings finds genuine heres homosexual homosexuality homosexuality implying learn listen love love love love love love love love moreover mother need off once order parents raise reside sad said screwed secondly seek shut solely sorrow successfully suitable them themselves tolerated true types understand way whomever yourself yourself yourself	2	[]	[]
18	JustIgnoreMe	"researchers somewhere scientifically proved that you're a putz. here's hoping you get too much love...
"	hoping love proved putz researchers scientifically	2	[]	[]
71	lawnman	"Your argument begins with foolishness and ends with foolishness.  If you look, read, and understand the folly between your foolish statement, and foolish command, you will realize that you provided evidence that proves the point of my argument.   Do you make it a habit of contradicting yourself?
"	argument argument begins command contradicting ends evidence folly foolish foolish foolishness foolishness habit look make point proves provided read realize statement understand yourself	1	[]	[]
18	JustIgnoreMe	"if a man and women are not able to have kids naturally should they be prevented from adopting
"	adopting kids man naturally prevented women	2	[]	[]
13	MKIced	"I really can't stand downvoting and I would like to know the culprit who is responsible for downvoting my arguments. If you believe gay adoption is good or acceptable, then fine. I don't. I think being gay is not mainstream enough for a child to feel comfortable in a gay household. But fine, allow it. Then compare the children living with gay couples and the children living with straight couples. I'm positive there'd be a huge difference, psychologically speaking.  P.S. I have NOTHING against the gay community. I think it is completely natural. Society deems otherwise.
"	acceptable adoption arguments child children children comfortable community compare completely couples couples culprit deems difference don downvoting downvoting feel fine fine gay gay gay gay gay good household huge it living living mainstream natural otherwise positive psychologically responsible society speaking stand straight there	1	[]	[]
41	truthteller	"I'm glad gays can't reproduce maybe one day but not today I will always hate gays and so will everybody I know :)
"	day gays gays glad hate reproduce today	2	[]	[]
39	JakeJ	"I don't think  any  couples without good moral standards should adopt. That includes homosexuals. If it makes you feel any better that also includes a  whole lot  of straight people.   I believe the sexual orientation does bare on one's moral standing. Why am I a fool for thinking that?
"	adopt bare couples feel fool good homosexuals includes includes lot makes moral moral one orientation people sexual standards standing straight that thinking	1	[]	[]
21	Bohemian	"The Homosexual community continue to adopt children! This is training these children to grow up and be gay themselves! Children are being brainwashed to say oh well look at my 2 moms or look at my 2 dads! it must just be okay or normal!? Children are being taught sinful inmmoral behaviors today that will destroy this country in the near future!!   Yes, because it's much better if these kids remain orphans. Besides the fact that there is not the slightest bit of evidence to suggest that children raised by homosexuals will become homosexual. Or that we even have reason to fear such a thing.
"	adopt behaviors bit brainwashed children children children children children community continue country dads destroy evidence fact fear future gay grow homosexual homosexual homosexuals inmmoral kids moms normal orphans raised reason remain sinful slightest suggest taught themselves thing today training yes	2	[]	[]
13	MKIced	"This is a touchy subject. However, I believe that it's important for a child to have been raised by a  mother  and a  father . Each parent gives his or her child different life lessons and raises a child differently. Sure, one man could act as the father and the other as the "" mother "", but I think gender is a factor in how you raise your child, no matter sexual orientation. And then there's single parents. The difference there is that they are open to dating other people, so the boyfriends or girlfriends can come into the home and help the single parent in raising his or her child.
"	act boyfriends child child child child child dating difference differently factor father father gender girlfriends home however important lessons life man matter mother mother open orientation parent parent parents people raise raised raises raising sexual single single subject sure touchy	1	[]	[]
58	frenchieak	"But then what happens if there is a family with a  mother  and a  father , but, say, they get divorced, or a parent dies, or something, and then there is only one parent? Is the child going to come out of childhood 'messed up,' or different, like you say would happen? There are plenty of examples of successful, well-rounded adults coming out of homes of all types, ones with only a father, many with only a mother, so I don't see the difference, in your example, if there is a single parent or two parents of the same gender.
"	adults but child childhood coming dies difference different divorced example examples family father father gender happen homes messed mother mother parent parent parent parents plenty rounded say single something successful types up well	2	[]	[]
72	HGrey87	"Hey, guess who in a child's life is most likely to abuse him or her?  Yep, the boyfriends and girlfriends of that single parent. Good job, you just hypothetically got your hypothetical kid hypothetically raped.  Give an example of what ONLY a female or ONLY a male can teach a child. Not something that could easily be researched.
"	abuse boyfriends child child easily female girlfriends give good guess her hey hypothetical hypothetically hypothetically job kid life male parent raped researched single teach yep	2	[]	[]
73	PhonyTail	"I agree with HGrey's point here about the subjectivity of gender. I do not think there are specific things that can be ""taught"" through ONLY one gender. However, I do think having a parent of that gender helps; a daughter would want to talk to her mother about her period, if given the choice. But fathers can definitely talk about it as well (even though it might be a bit uncomfortable).  To quickly state my piece:  Yes, I believe gay parents should be able to adopt. I do not think a child  needs  a mother and father to get a healthy perspective on things. I found an old article about this issue a while ago:    http://www.nytimes.com/2008/11/26/us/ 26florida.html    It was about the Florida ban on gay adoption that was ruled unconstitutional (but you can see that from the title).  I even found an older article about a ""new take"" on the American family:  http://www.cnn.com/2007/US/06/25/ gay.adoption/index.html    By doing a quick google search, you can see that it is not on the forefront of the political crossfire as gay marriage is, but it is a important issue. I think one of the main reasons it makes people so uncomfortable is that everyone feels like they know how to rear children the best, whether it is with homosexual parents, hetoersexual parents, single parents, or whatever. It is a touchy issue for most people, since everyone has to listen to their mother-in-laws bicker once and a while.  I'm interested to hear more from the anti-gay adoption side. This debate is open to all.
"	26florida adopt adoption adoption adoption ago agree all american anti article article ban best bicker bit but child children choice crossfire daughter debate even family father fathers feels florida forefront found found gay gay gay gay gay gender gender gender google healthy hear helps hetoersexual hgrey homosexual however html html important in index interested is issue issue issue laws listen main makes marriage mother mother mother new older open parent parents parents parents parents people people period perspective piece point political quick quickly rear reasons ruled search side single specific state subjectivity take talk talk taught things things title touchy uncomfortable uncomfortable unconstitutional whatever while yes	2	[]	[]
13	MKIced	"Blah. Forget it. I'm not going to beat around the bush. I think a child having two fathers or two mothers is completely unnatural. It's not the way nature intended. Nature  did  intend for gay people to be around, but not for them to have children.
"	around beat blah bush child children completely fathers forget gay intend intended it mothers nature nature people unnatural	1	[]	[]
73	PhonyTail	"For what reason? From what I understand, 'marriage' is a social construct. 'Marriage' has not held the same definition since its creation, and it is also different across cultures. In some cultures, men can have four wives. In other cultures, men can have a wife and a girlfriend. And look at this country: until only just recently (the past 50 years or so), it was completely acceptable for husbands to beat their wives. It was a ""personal"" issue, not domestic violence.   I suggest reading this article on how traditional marriage has changed over time:   http://seattlepi.nwsource.com/opinion/ 260456_marriage.html    What I'm trying to get at is: of course homosexual marriages are unnatural. ALL marriages are unnatural. They are constructs of society. And if the society sees it fit, it can change the rules.
"	260456_marriage 50 acceptable article beat change changed completely construct constructs country creation cultures cultures cultures definition domestic fit girlfriend held homosexual html husbands is issue marriage marriage marriage marriages marriages men men past personal reading reason recently rules sees so social society society suggest the time traditional understand unnatural unnatural violence wife wives wives years	2	[]	[]
46	jessald	"1) Nature is non-intelligent, it is incapable of  intending  anything. Unless of course you're using ""nature"" as a code word for ""God.""  2) Just because something is unnatural does not mean it is  bad .  3) Give up on religion. It's nonsense and you know it.
"	anything bad code give god incapable intelligent intending it nature nature non nonsense religion unnatural word	2	[]	[]
61	Tugman	"You should care. What if the kid thinks that everyone has two Daddies or two mommies. How are they going to adequately explain the ""birds and the bees?""
"	adequately bees birds care daddies explain kid mommies thinks	1	[]	[]
20	andsoccer16	"Why am I a fool for thinking that?   Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.  Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.  Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.  Because when I ask you  why  these act are immoral, your only response is to quote a bible verse.  And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.
"	act actual american attracted baseless basis believe bible calling child correctly denying entire exist fool group happiness heterosexual homosexual immoral immoral importantly incapable interfere love man parents people people pursuit quote raising reason recognize response rights romantic sex that thinking verse views woman	2	[]	[]
13	MKIced	"1. I'm pretty sure nature,  not  God,  did  intend for parents to be heterosexual couples. Why else would we reproduce sexually? A mother and a father can make a baby, and thus a mother and father are more equipped to raise a child.  2. True, unnatural doesn't mean  bad . But does it necessarily mean good?  3. You have no right to tell me to denounce my religion. I happen to love my religion and just because you don't believe in a higher being does not mean the whole world must think like you.
"	baby bad child couples denounce equipped father father god good happen heterosexual higher intend love make mother mother nature necessarily parents pretty raise religion religion reproduce sexually true unnatural world you	1	[]	[]
46	jessald	"1. My point was that the word ""intent"" implies intelligence.  2. Irrelevant. The point is not that gay adoption is good, the point is that it's  not bad  and therefore  ok .  3. Heh, I know. I just thought I'd throw that out there to see how you'd react. You strike me as too intelligent a person to restrict yourself to an outlook based on nothing but blind faith.
"	adoption bad based blind faith gay good heh implies intelligence intelligent intent irrelevant know outlook person point point point react restrict strike thought throw word	2	[]	[]
13	MKIced	"I try my hardest to keep religion out of my debates, unless of course the debate is about the existence of God. =p But other than that, I keep them secular.
"	debate debates existence god hardest religion secular that	1	[]	[]
73	PhonyTail	"I do not think we should label 'religion' as nonsense. Having a moral code is a valuable part of human life, whether or not we define it as religion. But I don't want to change the argument: yes, I agree, just because a religious doctrine may discourage homosexuality, does not mean we must apply that doctrine to a secular government.  But please, feel free to add to this argument/write against it. I am encouraging more debate!
"	add agree apply argument argument change code debate define discourage doctrine doctrine encouraging feel free government homosexuality human it label life moral nonsense part please religion religion religious secular valuable write yes	2	[]	[]
70	januscomplex	"Yeah and they can't conceive children, but they can care for the unwanted children of heterosexuals and in some cases(lesbians) use artificial impregnation techniques just like heterosexuals to conceive a baby. The nature argument is very weak. We as humans bend nature to our will on a daily basis.
"	argument artificial baby basis bend care cases children children conceive conceive daily heterosexuals heterosexuals humans impregnation lesbians nature nature techniques unwanted weak yeah	2	[]	[]
13	MKIced	"Well to sort of counter the downvotes, I'm going to just add another argument. I really love it when people downvote without a reason... not! Seriously, if you're going to downvote an argument that you  disagree  with, say so! If it's bad grammar, which is rare for me, then fine (and not just one misspelled word). This is a legitimate argument with no misspellings or grammatical errors and there is NO right to downvote it.
"	add and argument argument argument bad counter disagree downvote downvote downvote downvotes errors fine grammar grammatical it legitimate love me misspelled misspellings not people rare reason seriously so sort with word	1	[]	[]
13	MKIced	"Well to sort of counter the downvotes, I'm going to just add another argument. I really love it when people downvote without a reason... not! Seriously, if you're going to downvote an argument that you disagree with, say so! If it's bad grammar, which is rare for me, then fine (and not just one misspelled word). This is a legitimate argument with no misspellings or grammatical errors and there is NO right to downvote it.
"	add and argument argument argument bad counter disagree downvote downvote downvote downvotes errors fine grammar grammatical it legitimate love me misspelled misspellings not people rare reason seriously so sort with word	2	[]	[]
22	Kuklapolitan	"Andrew, how old are you and what could you know about what can ""screw up a kid?"" I'll need some back-up on your blanket statement which makes little sense to those who are a bit older and more well versed.
"	andrew back bit blanket kid makes older screw sense statement up versed	2	[]	[]
39	JakeJ	"Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.   People are not immoral, their actions may be, and those actions are immoral.    Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.   Attraction?, yes. Not romantic love.    Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.   That's not true, but a father and a mother is the  only  correct way to have a family.    The Family, A Proclamation To The World    Because when I ask you why these act are immoral, your only response is to quote a bible verse.   What's so bad about the Bible?    And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.   What can I do that they can't do? Get married? Sure they can.   Don't call me a fool because we have different beliefs. That could not be a more arrogant thing to do.
"	act actions actions actual american arrogant attracted attraction bad baseless basis be beliefs believe bible bible call calling can child correct correctly denying do do entire exist family family father fool group happiness heterosexual homosexual immoral immoral immoral immoral importantly incapable interfere love love man married mother parents people people people proclamation pursuit quote raising reason recognize response rights romantic romantic sex thing true verse views woman world yes	1	[]	[]
74	AndrewJ	"oh... is there an age limit on this site... hmmm i don't think there is ...what are you even trying to say ...you sound like some lonely sixty year old laddie.... what do you mean about  blanket statement   i said nothing about blankets.. crazy
"	age blanket blankets crazy hmmm laddie limit lonely oh site sixty sound statement what year you	1	[]	[]
22	Kuklapolitan	"No, there's no age limit on this site, nor did I say so. I asked how old you are! This site gets more and more unfortunate with people like you and your brother on it. I'm not a laddie child. OMG...it doesn't even know what a blanket statement is. Poor little mite.
"	age are asked blanket brother child is it it laddie limit mite no omg people poor site site so statement unfortunate	2	[]	[]
22	Kuklapolitan	"That kid is so nuts it makes your head spin! LMAO...BLANKETS!
"	blankets head kid lmao makes nuts spin	2	[]	[]
74	AndrewJ	"so your some lonely 60 year old guy who say stuff like  ""OMG""  ? wow my life my life is already turning out better then yours..... and I'm only 15 :) and I'm glad i don't know what a blanket statement is ... so suck on that!
"	15 60 blanket glad guy life life lonely omg statement stuff suck that turning wow year yours	2	[]	[]
22	Kuklapolitan	"My GOD, you ARE A MENTAL MIDGET! laddie, laidie, guy, LOL!  What a demented little creature you are.
"	are creature demented god guy laddie laidie lol mental midget	1	[]	[]
74	AndrewJ	"your the mental one ....down voting me just be cause you feel like it ....so you a 60 year old   lonely  women ....right ? with absolutely no life pffft old people
"	60 absolutely down feel life lonely mental people pffft right so voting women year	2	[]	[]
22	Kuklapolitan	"I down vote no one simply because they down vote me. I'm down voting you because you're a nasty, demented child who has nothing better to do than write garbage! And no, I'm not a 60 year old lonely woman...I'm a 62 year old very happy woman with a life you could never dream of.
"	60 62 child demented dream garbage happy life lonely me nasty no of simply vote vote voting woman woman write year year	1	[]	[]
74	AndrewJ	"ahahaha wow 6  ahaha  62  i was way off ahaha ...not hmmmm happy ...are you married ?
"	62 ahaha ahaha ahahaha are happy hmmmm married not wow	2	[]	[]
39	JakeJ	""" at least I can back up my beliefs.""   revelation from God vs a television show. Hmmm. I chose not to watch that video because I have already seen it. Do you really think that I take everything from the bible literally and blindly? Because if you do then you are a fool.   Do you know where those quotes are from Exactly? I would like to know what books they are from within the bible, and what the situation was. Looks like you blindly took those to garner support.    Then why should a lesbian be forced to marry a man?    Haha  really!?  I don't remember saying anything about forcing marriage on people. Do you?   Your definition of family is equally bullshit.    Oh really? How so exactly?  Once again  Arrogant.   I want to tell me exactly what law my church made against black people? Or wanted to make.   Once again I am not a fool and I am not denying people rights.   Now lets take the religion out of this, why should we change the definition of marriage for a select few?  Give me a reason why homosexuals should raise children. And I'm tired of hearing about that friend of yours, give me an actual reason. You are the one who wants change you should have to answer my question first.   I doubt you will so just go watch the west wing and be a little follower of the media.
"	actual answer arrogant back beliefs bible bible black blindly blindly books bullshit change change children chose church definition definition denying doubt equally exactly exactly family few first follower fool fool forced forcing friend garner give give god haha hearing hmmm homosexuals it law lesbian lets literally made make man marriage marriage marry media people people people question quotes raise really really reason reason religion remember revelation rights select show situation support television this tired video wanted was watch watch west wing you yours	1	[]	[]
75	ledhead818	"""with absolutely no life""   What exactly does your life consist of?  Mom wakes you up. Makes you breakfast. You are driven to school. You eat your lunch your mom packed you. You come home and do your homework. Watch tv, maybe whatever it is you do for fun. Eat your dinner your mom makes, go to sleep.
"	absolutely breakfast consist dinner driven eat eat fun home homework life life lunch makes makes mom mom mom of packed school sleep tv up wakes watch with you	2	[]	[]
75	ledhead818	"""wow my life my life is already turning out better then yours""   What do you mean your life is turning out well? You live with your parents. You have no responsibilities, accomplishments, or qualifications for anything as you are 15. You are not even old enough to get a job, what are you talking about?  Ah I see you are related to JakeJ. I can't say I am surprised.
"	15 about accomplishments ah jakej job life life life live parents qualifications related responsibilities surprised talking turning turning well wow yours	2	[]	[]
65	Pineapple	"Jake you claim that you do not ""take everything from the bible literally and blindly""? and yet you still fail to give me reasons why homosexuality is wrong that are not religious.   Amen. A that's a good video! Thank you for posting it.
"	amen bible blindly claim fail give good homosexuality it jake literally posting reasons religious take video wrong	2	[]	[]
39	JakeJ	"""why homosexuality is wrong that are not religious.""   That is because God is involved with everything. You people keep talking about ""the bible the bible"", well if you don't believe in God which both of you don't than the it is irrelevant. This is about God.
"	bible bible everything god god god homosexuality involved irrelevant people religious talking the why wrong	1	[]	[]
18	JustIgnoreMe	"we will all take that as a no, and since the government isn't allowed to establish your religion as its own, then the government shouldn't say that something is illegal because your god doesn't like it.
"	allowed establish god government government illegal it no own religion	2	[]	[]
65	Pineapple	"Me saying that you're a chore was never an argument. It was a statement about how I feel.  And yes, this is about God. This is about how people oppress others in the name of their God.  What is relevant is the fact that we live in a country of religious freedom... where religion has the freedom to oppress.
"	argument chore country fact feel freedom freedom god god live oppress oppress people relevant religion religious statement yes	2	[]	[]
39	JakeJ	"""Me saying that you're a chore was never an argument. It was a statement about how I feel.""   Well I don't care  what  you think of me. You can keep your childish  feelings  to yourself. :D   ""we live in a country of religious freedom... where religion has the freedom to oppress.""   FALSE  Now you are blaming America. Well I'm on Americas side. You should be more grateful to live in this country.
"	america americas argument blaming care childish chore country country false feel feelings freedom freedom grateful live live me me oppress religion religious side statement we yourself	1	[]	[]
75	ledhead818	"Yes Pineapple, listen to the 17 year old who lives with his parents about what is childish.   """"we live in a country of religious freedom... where religion has the freedom to oppress.""  FALSE  Now you are blaming America. Well I'm on Americas side. You should be more grateful to live in this country.""   Remember the  pyramid  that you so arrogantly showed Pineapple the other day?  Well you just resorted to contradiction, responding to tone, and ad hominem.  You said ""FALSE"" without providing evidence.  You criticized Pineapple for ""blaming America"" without providing evidence for the actual argument.  You then criticized Pineapple herself telling her to be more grateful, while once again failing to argue the actual point.  Irony sure is a fickle mistress.  Furthermore she is on America's side too, which is why when she sees a problem with the country she brings it up. Criticizing the country for it's wrongdoings is the most patriotic thing you can do.
"	17 actual actual ad america america america americas argue argument arrogantly blaming blaming brings childish contradiction country country country country criticized criticized criticizing day do evidence evidence failing false false fickle freedom freedom grateful grateful hominem irony listen live live lives mistress oppress parents patriotic pineapple pineapple pineapple pineapple point problem providing providing pyramid religion religious remember resorted responding sees showed side side telling thing tone too up we wrongdoings year	2	[]	[]
39	JakeJ	"Yea, you just called me arrogant  also  without an argument as to why.  Yep, pretty fickle alright. (;  That said,   Falsely accusing the country for its wrong doings(just to prove appoint) is the most ungrateful and unpatriotic thing you can do.   That like everything els I said is pretty obvious and I don't plan on adding a reason because it's so obvious.
"	accusing adding alright appoint argument arrogant called country do doings els falsely fickle just obvious obvious plan pretty pretty prove reason said thing ungrateful unpatriotic why wrong yea yep	1	[]	[]
58	frenchieak	"Why should I care? Explain one reason why I should care, as I said above, if the kid comes out okay, and is taken care of? People come out of single parent, and single-sex, relationships just fine. I say go ahead. I do not think I am so high and mighty that my own opinion justifies the rule of behavior for a whole section of society. I am just not that self-confident, I guess...  But, I'm getting off subject. It's not my place to care. The ""birds and the bees"" get explained just fine to boys and girls that never had the opportunity to have mothers or fathers. And I think you know it, Bill.
"	above ahead bees behavior bill birds boys but care care care care confident explain explained fathers fine fine girls guess high it justifies kid mighty mothers of okay opinion opportunity parent people place reason relationships rule section self sex single single society subject	2	[]	[]
75	ledhead818	"No, you don't understand what an ad hominem attack is. Insulting someone is not necessarily an ad hominem. Ad hominem is when you insult someone instead of addressing the argument in question.  I wanted you to understand your hypocrisy for criticizing Pineapple for not using accepted debating technique and then doing the same thing to an even greater degree.  How exactly did she falsely accuse the country of anything? She, along with anyone else who would want to, cannot marry someone of the sex due to the opinion of religion. I think that would qualify as religious oppression.   Oppression: unjust or cruel exercise of authority or power  A religion is unjustly exercising its authority by forcing everyone in the country to heed by it's teachings. Your church specifically I might add was primarily responsible for the passage of Proposition 8 due it's significant funding of an intolerant and fear-mongering campaign.   ""I don't plan on adding a reason because it's so obvious.""   I think this is your biggest problem. You accept everything your parents, priest, etc. tell you and don't even look for reasons because ""it's so obvious.""
"	accept accepted accuse ad ad ad add adding addressing anything argument attack authority authority biggest campaign church country country criticizing cruel debating degree due due etc exercise exercising falsely fear forcing funding greater heed hominem hominem hominem hypocrisy insult insulting intolerant is it marry mongering necessarily no obvious obvious opinion oppression oppression parents passage pineapple plan power priest primarily problem proposition qualify question reason reasons religion religion religious responsible sex she significant specifically teachings technique thing to understand understand unjust unjustly wanted	2	[]	[]
39	JakeJ	"""Ad hominem is when you insult someone instead of addressing the argument in question.""   Well in that case I'm not guilty. If anything I'm the one that tried to tell people how ridiculous it is to do that.    ""How exactly did she falsely accuse the country of anything?""   By saying that this country allows oppression. It does not. Yes it has in the past. But nothing to that degree is going on right now.    ""Your church specifically I might add was primarily responsible for the passage of Proposition 8 due it's significant funding of an intolerant and fear-mongering campaign.""   Intolerant? Fear mongering? How so?    ""I think this is your biggest problem. You accept everything your parents, priest, etc. tell you and don't even look for reasons because ""it's so obvious.""""   Okay maybe it was a lame thing to say, I guess the ad homonym is contagious. But if I wasn't looking for a reason then I would go with the flow, not go to church, and do what is easy. Does that sound familiar to you?    ""Oppression: unjust or cruel exercise of authority or power""   I guess then, that I am being oppressed by you two double teaming me on every freaking debate.
"	accept accuse ad ad add addressing anything argument authority biggest campaign case church church contagious country country cruel debate degree double due easy etc exercise falsely familiar fear fear flow freaking funding guess guess guilty hominem homonym how insult intolerant intolerant it lame mongering mongering not now obvious oppressed oppression oppression parents passage past people power priest primarily problem proposition question reason reasons responsible ridiculous say significant so sound specifically teaming that then thing unjust you your	1	[]	[]
