Tarantula spotted eating an opossum in first-ever video recording	https://t.co/Pj7yifDgcI https://t.co/G1Bo8rMTO6
Meet Chris Carlson, an artist who draws lifelike 3D art pieces with chalk	https://t.co/SNvg6k6FPy https://t.co/SJaYkGlTgh
This Miami place serves jaw-dropping milkshake concoctions! 🍦🍨	 https://t.co/sTUytLE3Ft https://t.co/yJs4lbOPRv
Rihanna’s new lingerie line shows that sexy doesn’t have a size 	https://t.co/T2bliHN1d8 https://t.co/0ggmqVRXft
Watching these ASMR sand videos is so relaxing	https://t.co/cDQRnj4TU3 https://t.co/Lg7zZuBkY2
Elon Musk's ambitious dreams include creating a super-network of tunnels beneath LA and connecting all human brains to A.I.  😮 	https://t.co/l2g3Rkc2hs https://t.co/CC1o1l3Lke
This vaccinated band aid could replace flu shots	https://t.co/mOgcUQ4ooK https://t.co/QTQ0KfDBks
These wigs for your pets are perfect for those special photo-ops	https://t.co/2J14wFFNXE https://t.co/ezYYhMoOdf
This massive waterpark has 22 slides and a beach house with over 150 water guns 💦	https://t.co/wvyDEbIWEw https://t.co/AH5KNym1cV
The Swiss Thrill Walk lets people crawl over a 250-foot drop	https://t.co/Gi1RXvmriI https://t.co/NX2H3JI0xP
These hair pieces are like magic 😱 https://t.co/eycg2CxLnT https://t.co/rfF6ChEK3C
This coffee shop serves everything horchata 🥛☕🍞	https://t.co/wHHiq87Rnz https://t.co/BtUYgPcv3n
Sparkle in the sun with this glitter-packed sunscreen ✨☀️	https://t.co/usX2Z8HYJj https://t.co/UIz59H4EDq
@JaciJones1 Wonderful, thank you so much! Here is the link to our post: https://t.co/HsgBaNPgi4
@sailorcout Thank you so much for letting us share your story! Here is the link: https://t.co/HsgBaNPgi4
@JaciJones1 Hi! This is absolutely amazing, could we have your permission to share this moment on our Facebook page? We will credit your Twitter handle in the video!
@sailorcout Hi! This is so great!!! We would love to feature this moment on our Facebook page. Could we have your permission to do so with proper credit to your twitter page?
@Dwayne ‘The Rock’ Johnson’s stunt double looks exactly like him 💪	https://t.co/vvMCmVtbyy https://t.co/mvbgjB5VDF
This AirBnb’s indoor aquarium pool lets you show off your stroke 🐠 🏊 👙 	https://t.co/C1t1yZeBhF https://t.co/qHgMRXDTKj
This solar-powered robot simply keeps your pool summertime-ready at all times 🏊 	https://t.co/UbFtPmvAxq https://t.co/FbA0vymGlZ
Women are painting their nails with period manicures 	https://t.co/N4JZPVT4gJ https://t.co/sbU66k7vXR
@Disney’s new 'Little Mermaid' pool collection is perfect for summer	https://t.co/pDt0Qmet4N https://t.co/gsXJs9yOGm
Welcome to Ellis the egg’s home! 🍳 	https://t.co/LfD85acSoK https://t.co/NfI9DeQV3s
These incredible facial prosthetics are both an art and a science 😮	https://t.co/Jx23rcGukB https://t.co/jf6iUNA8P7
Use your foot to take that perfect selfie!  😲	https://t.co/x7EWztIzq6 https://t.co/2q1ar10Guv
Yoga guy does the weirdest poses in the weirdest places🧘‍♂️	https://t.co/XLjsoZyRY0 https://t.co/yNzwxXKvpG
This theme park is completely dedicated to wine 🍷 🍇 	https://t.co/DvUpMbPXPW https://t.co/PvuC9IG2eU
Watching this contortionist will make your back hurt 😮	https://t.co/7SWDJPs8nG https://t.co/1y8MFP9XHa
Would you sled down the side of a volcano?	https://t.co/UMJQbDtBIn https://t.co/YeI2ZMa4RV
Play putt-putt and drink on a carousel at this amazing rooftop bar 🍹🍸	https://t.co/wgSDD0TPWY https://t.co/8Pn6l45VRJ
The process of making paint is an art itself 😍	https://t.co/jIUCRcoNpa https://t.co/0KqFreo4sN
The naan bread at this Michelin-starred Indian restaurant is to die for! 🍽️	https://t.co/7jWPEKQVvS https://t.co/gfCS3AWBzN
This french fry shop in NYC decks out their fries with all sorts of toppings https://t.co/x4iCdmiBlY https://t.co/yqToDrS7NG
@QueenofLuna Hi! We love your cartoon recreations and would love to feature them in a video story for our page. Could we have your permission to share them? We'll credit you appropriately. We can DM you for more info!
@Kendraandziggy Hi! I'm a video editor at @InTheKnowbyAOL We would love to do a story on the service dogs at Disneyland! Would you give us permission to use your photos? And are they licensed? You can also email me at russel.abad@teamaol.com
@Kendraandziggy Hi Kendra! We love your photos of the service dogs at Disney, and we would love to highlight them in a video. Would you give us permission to use your photos? And are the images licensed?
RT @AOL: This guy wins Dad of the year for the Disney princess bedroom he built his daughter https://t.co/REJ4CsPrey https://t.co/4pyPUxoqYw
Tokyo’s new futuristic digital art museum will blow your mind https://t.co/BV6gDOBPAw https://t.co/wEmYcNMFga
@JunoonNYC serves up some incredible @GameOfThrones cocktails https://t.co/TZqdHppuSv https://t.co/X49jHYUbGv
These beautiful gelatin flower designs will blow your mind https://t.co/355RvlSGbV https://t.co/H8qIfoTW0t
These are so mesmerizing to watch! https://t.co/NW92N2Nhgs https://t.co/be0o8fRHdv
This invention makes Easter egg decorating mess-free https://t.co/SC6ADl69Tc https://t.co/juh8ulk4xh
This 'flying yacht' lets you ride in style https://t.co/dSZObnVj6W https://t.co/E97wNtHLXd
These towers are filled with three liters of margaritas 🍹 https://t.co/EbyVPenphq
These portable homes allow you to live off the grid https://t.co/OVEgr3Zsqf https://t.co/E8eQTXQoUp
This artist gives Barbie dolls an extreme makeover 🎨 https://t.co/dvPrlaEpH9 https://t.co/c6vPsPEA3D
These playgrounds for your cats are mounted to your wall https://t.co/4oWtNN1wxW https://t.co/sF6EWVpKWs
This dessert and cocktail bar in Brooklyn is run by badass ladies https://t.co/yJr3jFsGN1 https://t.co/m2lbLdCeQV
These ultraviolet tattoos come to life and glow under black light https://t.co/pU2HCPX0wU https://t.co/xEOOqTtr66
This guy wins Dad of the year for the Disney princess bedroom he built his daughter https://t.co/K31OzvvZGo https://t.co/NE2UjMxNId
Grab your friends and get ready to go ‘kick some axe’ https://t.co/tjDCowMp6F https://t.co/PGwwufVLEn
This artist can turn any shoe into a glittery masterpiece https://t.co/XHcJA8Kvlk https://t.co/vIvan4Fuv4
You can literally sleep above the waves at this luxury resort’s above-water villas https://t.co/antKMDiDtm https://t.co/cwYB7iPzll
These Girl Scouts had a photoshoot where they dressed up as their favorite role models https://t.co/5lvjrqstYv https://t.co/25vsEHddUP
This diver discovered a disturbing ‘sea of trash’ in Bali https://t.co/xgvsTCkzDs https://t.co/AcRhG94qOV
Welcome to the New York’s five-star hotel for dogs! https://t.co/oFPwGfQbba https://t.co/iUygFyDHop
Here you go @bjchandler1234
You can now train your cat to use the toilet -- just don’t expect it to flush 😂 https://t.co/j39aHbEl9j
RT @ShapeRealEstate: This dining table turns into a shelf in two seconds! via @InTheKnowbyAOL  #spacesaving #moderndesign #techdesign https…
@rachelcarey84 Hi! You can find it at @eve_collection on Instagram!
RT @foreverytable: Thanks to @InTheKnowbyAOL for spreading the word on our mission to bring healthy, fresh food to more communities: https:…
These matchstick nails actually make fire https://t.co/rWjNOZyKDe
This van turns into a luxurious limousine: https://t.co/bCWtEYBfk1
@Toorriiiiiiiiii @BerkleyCade Hi! We love the story of your proposal and would really like to feature it on our Facebook page. Could we have your permission to use your videos and photos? We would also like to DM you to learn more about you and your newly engaged partner!
@33_Syd @BerkleyCade @Toorriiiiiiiiii Hi! We love this story and would really like to feature it on our Facebook page. Could we have your permission to use your video?
This peeling machine is mesmerizing to watch 🍍 🍏  https://t.co/ckEzAbvugt https://t.co/0xaCpfisWs
This man and his adorable dog travel everywhere together https://t.co/n9NtUfQq73 https://t.co/87jQuLo7R5
This picturesque skywalk has a 330 foot slide https://t.co/BHecKtNGQM https://t.co/3dX5EW8S81
This smart padlock is designed to keep your packages from getting stolen https://t.co/WRUM72rcn6 https://t.co/oenvqgicdh
This hair salon uses fire to cut your hair https://t.co/ifiVwutFzf https://t.co/QjTftji8cm
The OPod Tube is the most unique tiny home ever https://t.co/oNJfmMnD8K https://t.co/neP6wRCSBu
This artist merges the arts and sciences to create insane sculptures https://t.co/Sb5rJC3gHC https://t.co/iYNgyO2JJo
Meet the YouTuber that is in love with exotic reptiles https://t.co/GTvoQAgN23 https://t.co/sid9vtOQjM
These are some little known facts about North Korea https://t.co/V1gdZhMTl5 https://t.co/SN5WxycACC
A stunning @GameOfThrones Ice Hotel just opened in Finland https://t.co/mUaXFwGJtq https://t.co/GzQZZyKtTF
This pup has a big heart and a crooked smile https://t.co/RQUjzKNzxR https://t.co/18CfY90jbr
Diners now can sit in car-shaped booths and watch sci-fi movies at Disney World https://t.co/3SM8W8j7xj https://t.co/6DRbYir6Xo
RT @AOL: @realDonaldTrump delivers his first State of the Union address before Congress and the nation. https://t.co/DyMeCCLVCS
Hi! My name is Matt Mataxas, I am a video producer for AOL's In The Know page. We are working on a piece about football superstitions, could I use your photos of the Victory Blocks in our video? I will credit you however you prefer @eric_j_thompson
You can eat an unlimited amount of burgers at this restaurant 🍔  https://t.co/uJl8Uufpp9 https://t.co/vfyOhrGn5V
Get a front row seat to how machines strip down parking lot roads https://t.co/SHQt4J1XRr https://t.co/zQjxicXJvm
Meet the man going viral for his undetectable wigs https://t.co/BnHBq22tsD https://t.co/kF27ugsAA5
Maama Biney is the first black woman to make the U.S. Olympics speed skating team https://t.co/AcLZLgWNAh https://t.co/4Mduga6vDa
Geometric pastries are unlike anything you’ve seen before https://t.co/9CKmrbGbFZ https://t.co/5hhIPRcDXp
The CN Tower Edge Walk is absolutely terrifying https://t.co/3hKMr6SPlj https://t.co/LJdnqy8dRO
This personal translator helps you break language barriers when traveling https://t.co/Z2tN0mLB5N https://t.co/ZfFxWBqFXm
This mattress is perfect for cuddling! https://t.co/kOoQPzZMlB https://t.co/vcweje0Ak7
This suit is stain and water-repellant https://t.co/i7hHhAnZIi https://t.co/KdZIvfsEml
This restaurant hires people who have Down Syndrome and other disabilities https://t.co/HPQPXcO0iU https://t.co/UXjqoUGr7x
@johnjspink Hi, we would like to use this video in a story about the rescues for our page. Could we have your permission to use this video if we credit you?
Hi @johnjspink We are In The Know from https://t.co/jTGeXSIHuA. We would like to use your videos from the Pine Tree Circle fire in a video story for our page. Can we have your permission to do so as long as we credit you?
Fly away with these beautiful, realistic costume wings 🦋  https://t.co/wpRC592uco https://t.co/D2TDPdisiQ
This artist makes gloves out of metal https://t.co/kLkTXhgBaQ https://t.co/5y4b28gJHY
Can you walk on water? These University students in Texas did! https://t.co/kpm26zq979 https://t.co/RWjoc8sPFp
Scientists say chocolate may be extinct by 2050 https://t.co/yRC2tP7fnd https://t.co/kZNJslXNIB
Police officers were called after this family found a peculiar intruder in their home https://t.co/ZH73E8O5iI https://t.co/uNTLXuKVdy
This tiny body camera streams everything straight to YouTube or Facebook Live https://t.co/Lu0OzUlDpl https://t.co/RTy2clKfzN
This blood sugar monitor doesn’t require needles https://t.co/SjYFK69nPf https://t.co/jEIDGp8mMP
These waterproof socks will keep your feet dry all day https://t.co/4raAIV0y4n https://t.co/mwczVlbgxE
Meet Robert Wadlow, the tallest man to ever live at 8 feet 11 inches tall https://t.co/TStQvo0P60 https://t.co/0AZyQflAHK
Wine and Disney World lovers will rejoice over this massive wine bar https://t.co/mRe2QMOXN3 https://t.co/VhkbjdLmnn
This real-life lightsaber academy lets you train as a Jedi https://t.co/FkDtcJygIU https://t.co/flWfR53IP8
This oversized sweatshirt blanket is sure to keep you warm this winter https://t.co/n67qj3pQh3 https://t.co/eEAj3QpO0S
This snowboard has more than 1,000 color-changing lights ✨ https://t.co/neXs2MWlMT https://t.co/Tf4yNhcMeA
This church was built 328 feet above a canyon gorge 😱  https://t.co/YtjD2hCnpN https://t.co/Lbt6bTedKm
These are @ABCSharkTank's greatest success stories https://t.co/X8gy5Ayq9Y https://t.co/reaiWPCT1w
This mobile bar brings you prosecco wherever you go https://t.co/H8tIn0nUGj https://t.co/MixBwS8ONn
This emergency evacuation system could save people in high-rise buildings https://t.co/JQ8YAIefsW https://t.co/Uk4JmRME3i
This is the perfect tool for making avocado toast 🥑 https://t.co/zMv65EvDkJ
This toboggan-like coaster is a retro thrill not to miss https://t.co/Wrn7lGbSAe https://t.co/fyZ8EJej2v
This hat wakes you up if you’re falling asleep on the road https://t.co/IjxmdQBTDF https://t.co/TJCyuJ6oYv
These jumpsuits get rid of shedding problems while making your dog look chic 🐶  https://t.co/ntViyGkek5 https://t.co/AbW1rxCfbh
This book’s text is revealed when is set on fire https://t.co/W5HiklOB2z https://t.co/LVr29D2cuE
These origami-like animals come to life https://t.co/MRQhSuylEN
Would you try an egg yolk in your coffee? https://t.co/HgNY6ZQDUq https://t.co/MDDiS7alND
The SkyRide lets you bike above the sea https://t.co/AHePmEN1hx https://t.co/wVD8WuqQ1F
This dog had a weight loss transformation -- and the result is super heartwarming https://t.co/XgkZklCr6M https://t.co/b11IrpPorQ
Get up close and personal with adorable sloths https://t.co/l5kIxJxxto https://t.co/HF4sShF7ET
Now you see her, now you don’t -- this makeup artist makes herself disappear https://t.co/FaJJAdZCkG https://t.co/e6zKN0ldhb
Grab your six closest friends and hit the streets with this giant bike https://t.co/kHKS1h0EoX https://t.co/qzPh7c1yWl
Virginia’s Luray Caverns are the best kept East Coast secret https://t.co/MrJq6RVovg https://t.co/iuaH5ar2ev
These earthquake-proof homes can be built in just six hours https://t.co/vx6fMXPR6f https://t.co/dNpR0jFlZf
You can totally avoid shoveling snow this winter ❄️  https://t.co/Zwk9ybH0Qv https://t.co/CA5coelzdF
This is the most photogenic art exhibit ever https://t.co/Sr8VXC4Ikq https://t.co/XcN6cfcpVM
Bring your ugly Christmas sweaters to life with this phone app https://t.co/4DhNRT9zc9 https://t.co/XQhOAmvxRV
The world’s largest @Starbucks just opened -- and it’s coffee heaven https://t.co/t3DHHzM0yG https://t.co/HtFZJbHCN1
RT @toadhatguy: The toad hats were featured on a FB vid by InTheKnowByAOL. 🐸🎩 https://t.co/iQblczAOgB
These police officers spread some holiday cheer by pulling people over for a special reason https://t.co/6blOPI7J78 https://t.co/SPuloK6OHy
This artist gives dolls the most glamorous makeovers ✨ https://t.co/y32amUuMde https://t.co/i47crquL5D
A wine a day keeps the grinch away 🍷 https://t.co/k7wY0kSvWM https://t.co/m0TUYBqDNK
This artist creates amazing LEGO wall installations https://t.co/r1jtrhtQCp https://t.co/Dsjb8XCDbv
Hi @RMGNews may we have permission to use your video of the man courageously saving a rabbit from the California wildfires?
@WLV_investor Hope you are safe. Did you take this video? Can AOL please use this video for all platforms with credit to your twitter handle? You can DM or email me at Eduardo.Sanchez@teamaol.com
@WLV_investor Hi there, @WLV_investor hope you are safe. Did you take this video? Can AOL please use this video for all platforms and syndicated partners with credit to your twitter handle? You can DM or email me at Eduardo.Sanchez@teamaol.com Thanks
This phone case can brew you a shot of espresso https://t.co/KPVPRHuC83 https://t.co/bkGAmUjign
@LynnHesseauthor He uses the same solution as the National cemeteries! You can find out a little more about him at @GoodCemeterian1 or on his Facebook page
@Filth800 Hi! We would love to feature this story on our Facebook page. Can we have your permission to use your photos with proper credit? We'll DM you for more info!
This little piggie will hop, skip, and jump right into your heart https://t.co/rUhq3Sl72s https://t.co/ld8vVfdJrU
The Good Cemeterian spends months doing a good deed for complete strangers ❤️  https://t.co/VpAZF4Dbe7 https://t.co/d2dOftLfnF
Road trips will never be the same with the DipClip dipping sauce holster 🍟🚗  https://t.co/iMabbBjUmX https://t.co/CEGjv62YZ1
These ski poles double as flasks https://t.co/zSMVZRnn3B https://t.co/Wa4iQMi7B5
With this koozie, you’ll never have to count your drinks again https://t.co/eSXbmzrRMo https://t.co/37RQg1PdMA
Deck the halls, and bling your beard 🎅🏻  https://t.co/6E3MYqNVjx https://t.co/SXKdmTXNgF
These shoes let you skate on snow https://t.co/HtCUskL3lL https://t.co/gqMgW8wvP4
Makeup artist transforms into your favorite movie villains https://t.co/QKeMSjJGkT https://t.co/vnJGCkd6jX
This gadget turns any phone into a fidget spinner https://t.co/Iyf1zbprR3 https://t.co/1HRrl0TPkn
You can now 💩 in a $100,000 Louis Vuitton toilet https://t.co/yGdieUwya7 https://t.co/dtd4l0UmV3
This brilliant street art is only visible when it’s wet ☔️  https://t.co/87MCvksPCn https://t.co/87agFQBJU7
This is the world’s first hedgehog café 😍  https://t.co/OVA2VVpAkT https://t.co/awV5IEivbg
This slingshot ride throws you 200 feet into the air: https://t.co/A3qoATgsmY https://t.co/MjlPc9xKqo
This man sells coffee from his Volkswagen bug: https://t.co/KfoeDAKIkD https://t.co/L4lroGcf42
These dogs have the best before and after haircuts! https://t.co/ggYnxUAUVg https://t.co/QY8SQXUAz0
@toadhatguy Hi! We would love to feature your photos and videos in a story on our Facebook page, is there an email we can reach you at?
The 24 days before Christmas have never been boozier https://t.co/vzrZGSCz8C https://t.co/zLedEQmRNi
KFC bath bomb will have you smelling like fried chicken all day! 🐔 https://t.co/lhSZnwF7XM https://t.co/rj4Y5tJLzW
This hammock for your neck gets rid of tension and headaches https://t.co/QFL2Jwtubs https://t.co/mg479HyUVg
You’ve never seen a cappuccino sparkle like this before  💫    https://t.co/KsKWjGwsrH https://t.co/PMHRvWV9qE
Young kids with cancer are getting yarn wigs, thanks to this inspiring movement: https://t.co/pmuz4N66Mo https://t.co/FZGfWU8RVs
Queen Bey is now the Queen of the Jungle! 🦁 👑  https://t.co/zrwqeQTGnu https://t.co/qkOUZTs8nd
Say "bye bye" to dirty shoes: https://t.co/SbASmBrNdL https://t.co/oEVGPnr93A
Azuki the Hedgehog is about to be your new obsession: https://t.co/iHNB6WxWEx https://t.co/fgnkHhCItB
This pad will clean up your dog’s poop for you: https://t.co/XTNzKo9UQN
@iheartagile @jk_rowling Hi Cyndy, we are doing a story on Jon's project and would love to feature this video. Can we have your permission to use it?
This 16-deck-high cruise ship can hold over 50K passengers -- and it looks incredible: https://t.co/2mI8djew7d https://t.co/3gRvq3GcBu
This ‘car-bike’ can be used in any type of weather: https://t.co/vtki6pKqVf https://t.co/o3HoLjJnel
These stuffed animals are not for cuddling: https://t.co/mBrOxjc7EU https://t.co/IgeErhmOC4
This wine tote looks exactly like a purse 🍷 👜  https://t.co/wOIzJXuQHE https://t.co/x8Gb7e2Zib
This tent allows you to camp out in the water https://t.co/PvaU1JFiZC https://t.co/0hdLv3pMRQ
Meet Baby James, the cutest baby cow you’ll ever see 🐮  https://t.co/1WilYujTej https://t.co/6r65GcQn93
These makeup brushes are inspired by classic children's books: https://t.co/EMLtpdB5KJ https://t.co/oWEEYgWWCl
This train is full of adorable kitties 😻 https://t.co/jMfzHFaw6b
This is a story of true friendship https://t.co/DA20De8x18
This giant Moscow mule weighs 10 pounds and has an entire bottle of vodka in it 😱 https://t.co/jhEL9vMqHv
This woman combines wine and exercise to create the most epic workout routines 🍷 https://t.co/3hrRjIsS7e
This barber got down on the floor to make a boy with autism feel comfortable during a haircut https://t.co/bUuYqoih3D
This sweet grandpa has spent the past 12 years cuddling with ICU babies at an Atlanta hospital https://t.co/KHSjK4d2TS
RT @brantpinvidic: Love this video from @InTheKnowbyAOL Albert’s videos and compilations have reach 400mil+ maybe will effect turkey sales…
This water slide in Bali will make your heart drop 😱 https://t.co/k0UqMJBnnQ
@seniorbowl Hi! Can we have permission to use this video in a story for our pages? We will credit you in the video!
@seniorbowl Hi! Can we have permission to use this video in a video story for our pages?
Not all heroes wear capes — kids around the world are getting free prosthetics, thanks to @TeamUnLimbited https://t.co/toQME7m5PT
These intricate 'horror heels' are sure to turn heads this Halloween season https://t.co/vtQlIw7HQT
World’s most terrifying free fall ride will drop you 100 feet in the air https://t.co/Yb7H5HBnrb
.@TheBletchley is a WWII spy-themed speakeasy where you crack codes and solve missions to get drinks https://t.co/P3BFKU5xQQ
You’ll never have to use your hands with these giant pocket T-shirts https://t.co/V9QyoDAipB
You’d never believe these creepy-looking statues are actually delicious cakes https://t.co/wwR348W5ES
This boxing gym empowers people with Parkinson’s disease to fight back 🥊 https://t.co/i5U1kGD7kO
Personal loans are a financial tool being used more and more. Should you? Here’s what to know: https://t.co/hFn2gw4O5p @Discover #ad
Hey Upper East Siders, @GossipGirl premiered 10 years ago today. Feel old yet? https://t.co/hP2f9byOcF
Did you see @DonaldGlover make history at the #Emmys last night? https://t.co/k5P6Ph8646
This wine cellar with a spiral staircase is just what your kitchen is missing https://t.co/tJnnhjL2DR
Turn colors into your own personal music box with this smart ring https://t.co/9I5fQqK2la
This giant, spinning pendulum ride is not for the faint of heart https://t.co/HrNvy2jZfT
This French chef makes perfect mesmerizing designs with his desserts https://t.co/NvrNPv3eiw
German artist Tim Bengel creates incredible art designs using only sand and gold https://t.co/cWF6INiyfO
This crazy, post-apocalyptic festival is a mix between Mad Max and Burning Man https://t.co/N0R3I9LwJw
Adventure junkies will go crazy for the world’s highest cliff jump 😱 😱 😱@CanyonSwing https://t.co/POH4QQK3iV
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xCqV5
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
Real-life clowns are upset because #ITMovie is causing them to lose jobs 🤡 https://t.co/s7YLg0gImm
Two football teams came together to help this high school senior with Down syndrome score his first touchdown 🏈 https://t.co/fjJyPXDSYi
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
Taylor Swift just got back at all her haters in the #LWYMMDvideo 😱 https://t.co/vw2VY5j3Zn
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
These human dominoes trying to break a world record will have you falling over with laughter https://t.co/lXFmkwieNH
.@TheRock loves his fans as much as he loves his muscles https://t.co/uwgXkbyLRT
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
Startup @miraclemsg gives the homeless a second chance to reconnect with their families through the power of social media https://t.co/yofMwUNyty
This LED vest turns your dog into an adorable disco ball https://t.co/na5NbaTdkH
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
Did you know the actor who plays Grey Worm on @GameofThrones is also a talented R&amp;B singer? https://t.co/HpPEDJN2a9
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
This DIY magnetic slime has a mind of its own https://t.co/cVOYsAx5LM
For more of the latest trending videos check us out on Instagram! https://t.co/0J5N1xU2jF
Here’s how @GameOfThrones pulled off its most anticipated (and badass) battle scene yet https://t.co/Qtx1BOs8et
Relax in a hot tub full of beer at Iceland's latest spa resort 🍺 https://t.co/RQuw8D8PPg
@shane_pruitt78 Thank you! Sent.
@shane_pruitt78 Hi Shane, we love this story and would like to feature it in a video for AOL’s In The Know page. Can we please use your pics and videos?
This crazy-looking slime changes color based on temperature -- and it's super easy to DIY! https://t.co/EKMLSKvkvz
Don't be alarmed by their magical appearance, these pearl cocktails are delicious https://t.co/e3BAD3LthJ
.@EmmaWatson's doppelgänger is actually a mom from Indianapolis -- and the resemblance is uncanny https://t.co/s8KeDj2PQL
This 106-year-old grandma’s cooking videos will melt your heart https://t.co/AVnLdUGlgD
Watch this marine's son burst into tears of joy when his dad marries his new stepmom https://t.co/V8Y6gAwMNR
Cuddle with rescued puppies on the beach of this tropical island https://t.co/WxnC3zvNDK
Thanks to this ‘Wedding Tattooer’, you can now exchange vows and tattoos at the same time https://t.co/Vv0Z15sWfM
These are the most infamous serial killers -- and some of their cases are still unsolved today https://t.co/qNAVFHgUuM
Strangers helped a man with Down syndrome rebuild his movie collection after it was destroyed by a fire https://t.co/GvZ1o8NFBx
Watch this plus-size model shut down a body-shamer in the middle of an airplane https://t.co/r5p1USMM2w
This theme park in Argentina is rumored to be the inspiration behind @Disneyland -- do you see the similarities? https://t.co/dCBeRmiRAG
These adorable twin sisters celebrate their 100th birthday together with an amazing party and photo shoot https://t.co/IEEX9xbw2J
Stay cool this summer with some delicious summer popsicles https://t.co/CJCsrq5sFa
A new dining experience in California lets you relive Pan Am's lavish glory days @panamexp https://t.co/UnQRmaKer6
This rosé-themed music festival is the best way to spend your summer https://t.co/VDf6NBLCXs
This airport with a rooftop pool will have you hoping your flight is delayed https://t.co/tHp2y8Bb0R
This town is Morocco completely painted blue and it’s stunning https://t.co/e2y6bzjdzk
This swimming pool is 40 stories above the city of Houston with a glass bottom view of the street below https://t.co/ARCzebD25v
This dad made a feeding tube to match his son’s -- and their shirtless selfie is going viral https://t.co/mQKwzUV1dG
This pizza chain is changing lives by hiring ex-convicts https://t.co/hQU1klLUO3
Finally, there’s a cafe dedicated to just Nutella! https://t.co/DTjwkNs2Nj
People in this county in England line up to chase a 9 lb. of cheese down a hill and it's hilarious to watch https://t.co/SuqEriPEij
There's a beautiful, tropical island hidden in Texas. https://t.co/xhs4VuWy3Q
This ultra goth ice cream is perfect for anyone who is over the colorful unicorn trend 🍦 🌈 ✨ https://t.co/TkzIrL8Tuy
Treat every day like it's #NationalWineDay. 🍷🍷🍷 https://t.co/PPRpCvYasU
Pandora - The World of Avatar opens at @DisneyParks this month and it looks incredible! #VisitPandora https://t.co/mF0fNQcQIJ
.@DisneyParks' upcoming Star Wars Land will take you to a galaxy far far away... https://t.co/sZGM2jtnGl
Celebs get ready for the #GoldenGlobes 😍 https://t.co/VHBWBMwuef
The perfect comfort food to get you through the winter: https://t.co/QPE1D6fMCa
The perfect comfort food to get you through the winter: https://t.co/QPE1D6fMCa
The Bachelor’s most diverse season yet: https://t.co/a5IqPY1EWj
Research says giraffes could be going extinct because of humans: https://t.co/7DJ7bYuVUi
Famous extreme athlete shares his journey to success: https://t.co/2hJrzaBHZo
Buying this kind of home could end up saving you money in the future: https://t.co/tRrRizDdI7
@BarackObama and @JoeBiden are the definition of 'bromance': https://t.co/48QOkpHhPx
The Bachelor’s most diverse season yet: https://t.co/a5IqPY1EWj
Follow AOL on @AppleNews on iPhone, iPad, and iPod for the stories you need to know: https://t.co/KCM63foPEF https://t.co/mkeItyP0Yl
How @JoeBiden and @mike_pence stack up on key issues: https://t.co/MqUAAto9Nw
Ivanka Trump could be the most powerful first daughter in American history: https://t.co/Pw5eVO3D23
Miracle makeover takes this woman's hair from drab to fab: https://t.co/xbVHJv2GbU
Our heads are still spinning from some of this year’s biggest celebrity scandals: https://t.co/BpdpeLehNg
The perfect comfort food to get you through the winter: https://t.co/QPE1D6fMCa
Honda recalls about 650,000 mini vans 🚘 #InTheKnowByAOL https://t.co/fBSxTw47ZH
Artist creates intricate designs to help cancer patients feel beautiful: https://t.co/BdouxCzHw1
Follow AOL on @AppleNews on iPhone, iPad, and iPod for the stories you need to know: https://t.co/KCM63foPEF https://t.co/WDegbXuaZg
How @JoeBiden and @mike_pence stack up on key issues: https://t.co/MqUAAto9Nw
Ivanka Trump could be the most powerful first daughter in American history: https://t.co/Pw5eVO3D23
Buying this kind of home could end up saving you money in the future: https://t.co/tRrRizDdI7
Research says giraffes could be going extinct because of humans: https://t.co/7DJ7bYdl2K
Miracle makeover takes this woman's hair from drab to fab: https://t.co/xbVHJv2GbU
@BarackObama and @JoeBiden are the definition of 'bromance': https://t.co/48QOkpYSH5
The Bachelor’s most diverse season yet: https://t.co/a5IqPY1EWj
Follow AOL on @AppleNews on iPhone, iPad, and iPod for the stories you need to know: https://t.co/KCM63foPEF https://t.co/CoASLfqITG
Our heads are still spinning from some of this year’s biggest celebrity scandals: https://t.co/BpdpeLehNg
The perfect comfort food to get you through the winter: https://t.co/QPE1D6fMCa
Artist creates intricate designs to help cancer patients feel beautiful: https://t.co/BdouxCzHw1
Put that leftover coffee to good use with this delicious recipe: https://t.co/WdvCZGUWWU
Follow AOL on @AppleNews on iPhone, iPad, and iPod for the stories you need to know: https://t.co/KCM63foPEF https://t.co/VninF8qHc4
Which Santa from these holiday movies is your favorite?https://t.co/abGMLa7UQc
These photos are out of this world: https://t.co/yA7OTghVV5
